,date,tic,open,high,low,close,volume,day
11786,2013-12-10,600000.SH,5.5005,5.5494,5.4788,5.5114,894765.38,1
11787,2013-12-10,600009.SH,13.6206,13.8769,13.584,13.7671,132727.13,1
11788,2013-12-10,600016.SH,4.6884,4.6939,4.6499,4.6609,1328859.44,1
11789,2013-12-10,600028.SH,3.4109,3.4247,3.335,3.3488,606469.92,1
11790,2013-12-10,600030.SH,11.47,11.6369,11.47,11.5315,744398.44,1
11791,2013-12-10,600031.SH,6.7156,6.7615,6.6239,6.6422,205324.71,1
11792,2013-12-10,600036.SH,8.5471,8.6087,8.4624,8.5394,1016025.74,1
11793,2013-12-10,600048.SH,4.6298,4.6558,4.5883,4.6454,348222.16,1
11794,2013-12-10,600050.SH,3.1653,3.1747,3.1466,3.1653,510395.56,1
11795,2013-12-10,600104.SH,10.6955,10.8297,10.5948,10.6887,199788.96,1
11796,2013-12-11,600000.SH,5.4951,5.5059,5.3864,5.3972,1271767.28,2
11797,2013-12-11,600009.SH,13.7213,13.7671,13.5474,13.6389,102327.34,2
11798,2013-12-11,600016.SH,4.6279,4.6389,4.5673,4.5783,1338750.78,2
11799,2013-12-11,600028.SH,3.3419,3.3419,3.2245,3.2728,780919.5,2
11800,2013-12-11,600030.SH,11.4173,11.4437,10.9782,11.1363,1364159.3,2
11801,2013-12-11,600031.SH,6.6055,6.633,6.5138,6.5413,201136.76,2
11802,2013-12-11,600036.SH,8.5548,8.6087,8.4701,8.4855,1105487.83,2
11803,2013-12-11,600048.SH,4.5987,4.6558,4.5312,4.5623,437008.77,2
11804,2013-12-11,600050.SH,3.1466,3.1559,3.0997,3.1091,699846.51,2
11805,2013-12-11,600104.SH,10.5814,10.6552,10.3667,10.4069,196687.88,2
11806,2013-12-12,600000.SH,5.3864,5.4135,5.3646,5.3701,898390.25,3
11807,2013-12-12,600009.SH,13.5749,13.7396,13.5016,13.5565,109789.52,3
11808,2013-12-12,600016.SH,4.5673,4.6004,4.5343,4.5563,881368.66,3
11809,2013-12-12,600028.SH,3.2521,3.3626,3.2452,3.3212,606136.72,3
11810,2013-12-12,600030.SH,11.0836,11.1802,10.9606,11.0748,737578.78,3
11811,2013-12-12,600031.SH,6.523,6.5872,6.5138,6.5413,159991.83,3
11812,2013-12-12,600036.SH,8.4701,8.5933,8.4085,8.4085,799245.52,3
11813,2013-12-12,600048.SH,4.5468,4.5727,4.5052,4.5156,287901.24,3
11814,2013-12-12,600050.SH,3.1091,3.1559,3.1091,3.1466,664251.46,3
11815,2013-12-12,600104.SH,10.3465,10.6149,10.313,10.3868,244090.43,3
11816,2013-12-13,600000.SH,5.3483,5.3538,5.3103,5.3429,981246.24,4
11817,2013-12-13,600009.SH,13.4833,13.6755,13.4467,13.5474,76279.45,4
11818,2013-12-13,600016.SH,4.5398,4.5728,4.5123,4.5508,894300.58,4
11819,2013-12-13,600028.SH,3.2797,3.335,3.2659,3.2797,394029.27,4
11820,2013-12-13,600030.SH,10.9343,11.2153,10.8991,11.1626,674644.65,4
11821,2013-12-13,600031.SH,6.4954,6.5688,6.4771,6.5138,141234.97,4
11822,2013-12-13,600036.SH,8.2853,8.3469,8.2006,8.2391,974082.82,4
11823,2013-12-13,600048.SH,4.4741,4.5727,4.4741,4.5468,262739.49,4
11824,2013-12-13,600050.SH,3.1185,3.1466,3.1091,3.1185,538306.91,4
11825,2013-12-13,600104.SH,10.266,10.4539,10.2526,10.3197,169918.53,4
11826,2013-12-16,600000.SH,5.3538,5.419,5.2831,5.294,1198021.06,0
11827,2013-12-16,600009.SH,13.5474,13.6298,13.1812,13.2819,76659.26,0
11828,2013-12-16,600016.SH,4.5618,4.5728,4.4958,4.5013,809467.3,0
11829,2013-12-16,600028.SH,3.2797,3.3004,3.2314,3.2452,339524.53,0
11830,2013-12-16,600030.SH,11.189,11.2417,10.8816,10.9343,865791.5,0
11831,2013-12-16,600031.SH,6.5413,6.5597,6.422,6.4496,239670.65,0
11832,2013-12-16,600036.SH,8.2468,8.3315,8.1698,8.1775,870157.42,0
11833,2013-12-16,600048.SH,4.5727,4.5831,4.5104,4.5208,340082.69,0
11834,2013-12-16,600050.SH,3.1185,3.1278,3.0623,3.0623,657567.59,0
11835,2013-12-16,600104.SH,10.3331,10.3465,9.6756,9.7628,502995.12,0
11836,2013-12-17,600000.SH,5.3048,5.3103,5.2505,5.2668,781262.26,1
11837,2013-12-17,600009.SH,13.4467,13.5291,13.108,13.1355,92162.38,1
11838,2013-12-17,600016.SH,4.5178,4.5233,4.4573,4.4738,876387.53,1
11839,2013-12-17,600028.SH,3.2383,3.2659,3.2314,3.2383,286359.3,1
11840,2013-12-17,600030.SH,10.9606,11.066,10.8728,10.9782,534731.57,1
11841,2013-12-17,600031.SH,6.4587,6.4771,6.3486,6.3762,232394.52,1
11842,2013-12-17,600036.SH,8.2006,8.2699,8.1698,8.1852,578849.14,1
11843,2013-12-17,600048.SH,4.5208,4.5364,4.4429,4.4585,440562.72,1
11844,2013-12-17,600050.SH,3.0716,3.081,3.0342,3.0436,527025.3,1
11845,2013-12-17,600104.SH,9.7292,9.7829,9.5347,9.5883,222846.26,1
11846,2013-12-18,600000.SH,5.2777,5.3266,5.2614,5.2777,551917.66,2
11847,2013-12-18,600009.SH,13.1812,13.7122,13.1812,13.5108,106401.98,2
11848,2013-12-18,600016.SH,4.4683,4.4958,4.4463,4.4628,731137.48,2
11849,2013-12-18,600028.SH,3.2383,3.259,3.2107,3.2245,287143.99,2
11850,2013-12-18,600030.SH,10.9343,11.1275,10.9167,11.0572,474190.81,2
11851,2013-12-18,600031.SH,6.3762,6.3853,6.2477,6.3028,315253.49,2
11852,2013-12-18,600036.SH,8.1852,8.3623,8.1775,8.3084,747025.59,2
11853,2013-12-18,600048.SH,4.4637,4.4741,4.4222,4.4585,364807.73,2
11854,2013-12-18,600050.SH,3.0436,3.0623,3.0248,3.0436,435249.74,2
11855,2013-12-18,600104.SH,9.6286,9.8299,9.5481,9.6353,198200.02,2
11856,2013-12-19,600000.SH,5.2994,5.3157,5.2179,5.2233,710035.1,3
11857,2013-12-19,600009.SH,13.5657,13.6572,13.346,13.4833,83553.92,3
11858,2013-12-19,600016.SH,4.4848,4.4848,4.3032,4.3362,1808621.95,3
11859,2013-12-19,600028.SH,3.2314,3.259,3.1762,3.1831,359770.62,3
11860,2013-12-19,600030.SH,11.1187,11.2329,10.9957,11.066,585071.44,3
11861,2013-12-19,600031.SH,6.2936,6.3762,6.2385,6.2385,236903.35,3
11862,2013-12-19,600036.SH,8.3469,8.3777,8.2237,8.2391,657038.14,3
11863,2013-12-19,600048.SH,4.4689,4.4793,4.3547,4.3599,493394.55,3
11864,2013-12-19,600050.SH,3.0529,3.0716,3.0248,3.0342,726255.56,3
11865,2013-12-19,600104.SH,9.6823,10.1117,9.5682,9.6018,224816.32,3
11866,2013-12-20,600000.SH,5.2342,5.2396,5.0766,5.0874,1075938.41,4
11867,2013-12-20,600009.SH,13.465,13.8403,13.465,13.6115,140974.65,4
11868,2013-12-20,600016.SH,4.3472,4.3527,4.2041,4.2812,1753109.75,4
11869,2013-12-20,600028.SH,3.19,3.2107,3.114,3.1416,532718.22,4
11870,2013-12-20,600030.SH,11.066,11.1187,10.662,10.7586,1005523.33,4
11871,2013-12-20,600031.SH,6.2477,6.2752,5.6147,5.7798,797978.87,4
11872,2013-12-20,600036.SH,8.2622,8.2776,7.9311,7.9542,1033165.28,4
11873,2013-12-20,600048.SH,4.3599,4.3703,4.1782,4.1938,819629.56,4
11874,2013-12-20,600050.SH,3.0342,3.0436,2.9874,2.9967,744270.62,4
11875,2013-12-20,600104.SH,9.6219,9.6823,8.7228,9.1119,337583.23,4
11876,2013-12-23,600000.SH,5.1146,5.1527,5.0603,5.0766,630148.53,0
11877,2013-12-23,600009.SH,13.5657,13.8312,13.4742,13.6664,75821.34,0
11878,2013-12-23,600016.SH,4.2592,4.2702,4.1821,4.2207,1165561.7,0
11879,2013-12-23,600028.SH,3.1416,3.2176,3.1071,3.1831,291343.82,0
11880,2013-12-23,600030.SH,10.8025,10.9431,10.662,10.785,640909.29,0
11881,2013-12-23,600031.SH,5.8257,5.9266,5.8074,5.8899,275248.1,0
11882,2013-12-23,600036.SH,8.0158,8.0466,7.8926,7.908,781425.41,0
11883,2013-12-23,600048.SH,4.1938,4.199,4.116,4.1471,401547.42,0
11884,2013-12-23,600050.SH,2.9967,3.0248,2.9593,2.9967,458301.95,0
11885,2013-12-23,600104.SH,9.1857,9.4005,9.1254,9.2596,185445.35,0
11886,2013-12-24,600000.SH,5.0929,5.1146,5.0276,5.0766,718029.36,1
11887,2013-12-24,600009.SH,13.7213,13.9135,13.6572,13.8129,107069.31,1
11888,2013-12-24,600016.SH,4.2207,4.2537,4.1601,4.2207,1020771.42,1
11889,2013-12-24,600028.SH,3.19,3.2038,3.1209,3.1554,319699.7,1
11890,2013-12-24,600030.SH,10.8464,10.9518,10.6796,10.8201,511124.67,1
11891,2013-12-24,600031.SH,5.8991,5.9266,5.8349,5.8532,183100.81,1
11892,2013-12-24,600036.SH,7.9696,7.9773,7.7771,7.831,919319.59,1
11893,2013-12-24,600048.SH,4.1523,4.2561,4.1211,4.1523,504034.07,1
11894,2013-12-24,600050.SH,3.0529,3.0904,2.9874,3.0061,755012.46,1
11895,2013-12-24,600104.SH,9.3267,9.4206,9.1522,9.2528,175114.99,1
11896,2013-12-25,600000.SH,5.0711,5.082,4.9733,5.0385,890032.65,2
11897,2013-12-25,600009.SH,13.7396,13.8952,13.5474,13.7488,52576.81,2
11898,2013-12-25,600016.SH,4.2152,4.2262,4.1711,4.2207,771090.62,2
11899,2013-12-25,600028.SH,3.1554,3.1831,3.1347,3.1623,226121.36,2
11900,2013-12-25,600030.SH,10.8377,10.9957,10.785,10.9431,686429.95,2
11901,2013-12-25,600031.SH,5.8532,5.9083,5.8349,5.8899,111567.76,2
11902,2013-12-25,600036.SH,7.8618,7.9388,7.7694,7.9388,942767.14,2
11903,2013-12-25,600048.SH,4.1575,4.2146,4.1108,4.2146,365467.67,2
11904,2013-12-25,600050.SH,3.0155,3.0248,2.9874,3.0155,411636.9,2
11905,2013-12-25,600104.SH,9.2797,9.3132,9.1723,9.2663,152995.2,2
11906,2013-12-26,600000.SH,5.0331,5.0385,4.9244,4.9407,825186.5,3
11907,2013-12-26,600009.SH,13.7213,13.7213,13.3552,13.3643,62980.64,3
11908,2013-12-26,600016.SH,4.2097,4.2152,4.1656,4.1656,817541.89,3
11909,2013-12-26,600028.SH,3.1693,3.1693,3.0519,3.0933,691552.14,3
11910,2013-12-26,600030.SH,10.8904,10.8991,10.6269,10.7498,761345.11,3
11911,2013-12-26,600031.SH,5.8991,5.8991,5.7064,5.7523,176478.13,3
11912,2013-12-26,600036.SH,7.9234,7.9311,7.8156,7.8156,514174.97,3
11913,2013-12-26,600048.SH,4.2094,4.2146,4.1263,4.1367,492117.75,3
11914,2013-12-26,600050.SH,3.0061,3.0155,2.9593,2.9686,390871.84,3
11915,2013-12-26,600104.SH,9.2126,9.2596,8.9643,8.9777,189828.39,3
11916,2013-12-27,600000.SH,4.9407,5.0657,4.9352,5.0222,880523.11,4
11917,2013-12-27,600009.SH,13.3643,13.5932,13.3186,13.3643,95599.5,4
11918,2013-12-27,600016.SH,4.1766,4.2482,4.1656,4.2207,1072401.84,4
11919,2013-12-27,600028.SH,3.0933,3.1209,3.045,3.0933,375253.09,4
11920,2013-12-27,600030.SH,10.7323,10.9431,10.6971,10.8991,1063412.32,4
11921,2013-12-27,600031.SH,5.8165,5.8899,5.7615,5.8532,135448.07,4
11922,2013-12-27,600036.SH,7.8618,8.0158,7.8233,7.9388,705654.93,4
11923,2013-12-27,600048.SH,4.1367,4.282,4.1315,4.2353,491100.07,4
11924,2013-12-27,600050.SH,2.9686,3.0061,2.9593,2.9967,489911.69,4
11925,2013-12-27,600104.SH,8.9912,9.4273,8.9576,9.3065,292222.86,4
11926,2013-12-30,600000.SH,5.0548,5.0657,4.995,5.0005,704087.51,0
11927,2013-12-30,600009.SH,13.4009,13.465,12.9982,13.0623,128123.14,0
11928,2013-12-30,600016.SH,4.2317,4.2427,4.1601,4.1656,1178427.3,0
11929,2013-12-30,600028.SH,3.1071,3.114,3.0519,3.0588,360036.5,0
11930,2013-12-30,600030.SH,11.0133,11.0309,10.8201,10.8377,894530.15,0
11931,2013-12-30,600031.SH,5.8716,5.9174,5.8441,5.8532,116417.29,0
11932,2013-12-30,600036.SH,7.985,8.1929,7.9234,8.1621,1041799.54,0
11933,2013-12-30,600048.SH,4.2561,4.2613,4.1419,4.1679,515072.97,0
11934,2013-12-30,600050.SH,2.9967,3.0248,2.9874,2.9874,441022.86,0
11935,2013-12-30,600104.SH,9.3065,9.4743,9.2528,9.387,152079.43,0
11936,2013-12-31,600000.SH,5.0059,5.1798,4.9842,5.1255,1072370.45,1
11937,2013-12-31,600009.SH,12.9982,13.1629,12.9799,13.108,72111.76,1
11938,2013-12-31,600016.SH,4.1436,4.2702,4.1271,4.2482,1536379.21,1
11939,2013-12-31,600028.SH,3.045,3.1071,3.045,3.0933,428442.51,1
11940,2013-12-31,600030.SH,10.8025,11.2417,10.7498,11.1977,1460806.99,1
11941,2013-12-31,600031.SH,5.8257,5.9266,5.789,5.8899,152155.94,1
11942,2013-12-31,600036.SH,8.062,8.5625,8.0543,8.3854,2965469.57,1
11943,2013-12-31,600048.SH,4.1315,4.2976,4.0952,4.282,549408.97,1
11944,2013-12-31,600050.SH,2.9874,3.0155,2.9874,3.0061,415157.93,1
11945,2013-12-31,600104.SH,9.2663,9.5279,9.2663,9.4877,116255.7,1
11946,2014-01-02,600000.SH,5.1309,5.1363,5.0494,5.0711,698210.37,3
11947,2014-01-02,600009.SH,13.0897,13.3002,13.0897,13.2636,59299.95,3
11948,2014-01-02,600016.SH,4.2207,4.2647,4.2097,4.2537,942405.93,3
11949,2014-01-02,600028.SH,3.0795,3.1002,3.0657,3.0795,347166.99,3
11950,2014-01-02,600030.SH,11.0748,11.1451,10.9606,11.0572,678216.33,3
11951,2014-01-02,600031.SH,5.8807,5.8807,5.8349,5.8532,90877.99,3
11952,2014-01-02,600036.SH,8.3469,8.3623,8.216,8.2622,532564.9,3
11953,2014-01-02,600048.SH,4.2509,4.2872,4.2198,4.2457,321591.57,3
11954,2014-01-02,600050.SH,3.0061,3.0342,2.9967,3.0248,517125.11,3
11955,2014-01-02,600104.SH,9.4541,9.4676,9.2528,9.2931,170352.57,3
11956,2014-01-03,600000.SH,5.0439,5.0548,4.9352,4.9679,883519.69,4
11957,2014-01-03,600009.SH,13.0897,13.2453,12.8151,12.9799,82335.04,4
11958,2014-01-03,600016.SH,4.2262,4.2372,4.1491,4.1876,866470.34,4
11959,2014-01-03,600028.SH,3.0588,3.0657,3.0035,3.0243,381229.24,4
11960,2014-01-03,600030.SH,10.9782,10.9782,10.7147,10.7411,840376.19,4
11961,2014-01-03,600031.SH,5.8165,5.8624,5.7431,5.7707,151700.03,4
11962,2014-01-03,600036.SH,8.2006,8.2237,8.0081,8.0928,585298.09,4
11963,2014-01-03,600048.SH,4.2198,4.2561,4.1782,4.2094,255175.81,4
11964,2014-01-03,600050.SH,3.0155,3.0248,2.9499,2.9686,636212.99,4
11965,2014-01-03,600104.SH,9.1925,9.226,8.9241,9.0247,315196.89,4
11966,2014-01-06,600000.SH,5.0603,5.0766,4.9624,4.995,1172677.0,0
11967,2014-01-06,600009.SH,12.9707,12.9707,12.4215,12.4764,93917.52,0
11968,2014-01-06,600016.SH,4.1876,4.1931,4.0446,4.0666,1180705.22,0
11969,2014-01-06,600028.SH,3.0104,3.1002,2.969,3.0933,654104.98,0
11970,2014-01-06,600030.SH,10.7147,10.7586,10.4161,10.7411,1048667.22,0
11971,2014-01-06,600031.SH,5.7615,5.7615,5.5596,5.5688,233337.76,0
11972,2014-01-06,600036.SH,8.0851,8.1005,7.9465,8.0543,653970.3,0
11973,2014-01-06,600048.SH,4.1938,4.1938,3.9551,3.9706,764092.23,0
11974,2014-01-06,600050.SH,2.9593,2.9593,2.875,2.8844,717430.37,0
11975,2014-01-06,600104.SH,8.9576,8.9643,8.7094,8.7496,305568.9,0
11976,2014-01-07,600000.SH,4.9842,5.0059,4.8972,4.9679,721509.47,1
11977,2014-01-07,600009.SH,12.4307,12.6412,12.3391,12.5039,84881.43,1
11978,2014-01-07,600016.SH,4.0281,4.0556,3.984,4.0226,771191.77,1
11979,2014-01-07,600028.SH,3.0588,3.0726,3.0312,3.0381,445287.48,1
11980,2014-01-07,600030.SH,10.583,10.6708,10.5127,10.5742,451627.78,1
11981,2014-01-07,600031.SH,5.5505,5.5963,5.4771,5.5321,132899.54,1
11982,2014-01-07,600036.SH,7.9542,8.1159,7.9157,8.1005,542563.86,1
11983,2014-01-07,600048.SH,3.9602,3.9966,3.9187,3.9343,402298.37,1
11984,2014-01-07,600050.SH,2.8844,2.9031,2.875,2.8937,380320.76,1
11985,2014-01-07,600104.SH,8.7161,8.8972,8.6624,8.8167,113594.05,1
11986,2014-01-08,600000.SH,4.9679,5.0657,4.9515,5.0005,786034.81,2
11987,2014-01-08,600009.SH,12.5405,12.7785,12.4947,12.7236,72978.41,2
11988,2014-01-08,600016.SH,4.0171,4.0721,3.9895,4.0336,946597.15,2
11989,2014-01-08,600028.SH,3.045,3.0795,3.0104,3.0312,343889.78,2
11990,2014-01-08,600030.SH,10.6357,10.7586,10.5039,10.6093,755163.96,2
11991,2014-01-08,600031.SH,5.5505,5.6055,5.4863,5.5138,136807.72,2
11992,2014-01-08,600036.SH,8.1005,8.2314,8.0543,8.1852,492937.48,2
11993,2014-01-08,600048.SH,3.9447,3.9966,3.8668,3.898,504420.84,2
11994,2014-01-08,600050.SH,2.9031,2.9124,2.8282,2.8563,705894.12,2
11995,2014-01-08,600104.SH,8.8368,9.065,8.8167,8.9912,240676.75,2
11996,2014-01-09,600000.SH,5.0005,5.1309,4.9787,5.0494,1099767.63,3
11997,2014-01-09,600009.SH,12.7327,12.8883,12.632,12.8151,61459.21,3
11998,2014-01-09,600016.SH,4.0226,4.0611,4.006,4.0226,741212.39,3
11999,2014-01-09,600028.SH,3.0381,3.0657,3.0104,3.0381,236321.46,3
12000,2014-01-09,600030.SH,10.5391,10.6357,10.3722,10.381,694232.12,3
12001,2014-01-09,600031.SH,5.5138,5.5596,5.4496,5.4587,145494.87,3
12002,2014-01-09,600036.SH,8.1698,8.2853,8.1698,8.2391,482233.79,3
12003,2014-01-09,600048.SH,3.9447,4.0381,3.9291,3.9758,562614.64,3
12004,2014-01-09,600050.SH,2.8563,2.875,2.8282,2.8282,426158.21,3
12005,2014-01-09,600104.SH,8.9241,9.0851,8.7228,8.763,150498.66,3
12006,2014-01-10,600000.SH,5.0439,5.1363,5.0222,5.1146,933799.78,4
12007,2014-01-10,600009.SH,12.7053,12.87,12.6229,12.687,55641.57,4
12008,2014-01-10,600016.SH,4.0115,4.0556,3.9895,4.0391,713264.89,4
12009,2014-01-10,600028.SH,3.0312,3.0726,3.0312,3.0519,275519.66,4
12010,2014-01-10,600030.SH,10.3458,10.381,10.0999,10.1175,759610.04,4
12011,2014-01-10,600031.SH,5.4587,5.4771,5.2661,5.2936,239344.23,4
12012,2014-01-10,600036.SH,8.2314,8.3315,8.1698,8.3161,629140.98,4
12013,2014-01-10,600048.SH,3.9602,4.007,3.9447,3.9758,327364.65,4
12014,2014-01-10,600050.SH,2.8188,2.8282,2.7907,2.8094,637669.4,4
12015,2014-01-10,600104.SH,8.7899,8.8167,8.649,8.763,169781.94,4
12016,2014-01-13,600000.SH,5.1309,5.1472,5.0711,5.1037,659353.63,0
12017,2014-01-13,600009.SH,12.806,12.8151,12.5954,12.6961,46859.05,0
12018,2014-01-13,600016.SH,4.0336,4.0556,3.9895,4.0171,720691.88,0
12019,2014-01-13,600028.SH,3.0588,3.1002,3.0312,3.0933,440620.53,0
12020,2014-01-13,600030.SH,10.0999,10.2229,9.977,10.0297,551522.85,0
12021,2014-01-13,600031.SH,5.2936,5.3395,5.2477,5.3303,122239.32,0
12022,2014-01-13,600036.SH,8.3315,8.4547,8.2622,8.3777,779716.0,0
12023,2014-01-13,600048.SH,3.9758,3.9914,3.8305,3.9032,445873.09,0
12024,2014-01-13,600050.SH,2.8094,2.8282,2.7907,2.8188,373841.09,0
12025,2014-01-13,600104.SH,8.7161,8.8972,8.6355,8.7295,157080.51,0
12026,2014-01-14,600000.SH,5.1092,5.1255,5.0276,5.1092,797102.66,1
12027,2014-01-14,600009.SH,12.7144,12.9524,12.7053,12.9066,46005.95,1
12028,2014-01-14,600016.SH,4.0171,4.0501,3.995,4.0336,543824.85,1
12029,2014-01-14,600028.SH,3.0795,3.1762,3.0726,3.1693,708437.69,1
12030,2014-01-14,600030.SH,10.0385,10.2229,9.9858,10.1702,445778.74,1
12031,2014-01-14,600031.SH,5.3211,5.4037,5.2661,5.3486,128922.8,1
12032,2014-01-14,600036.SH,8.3546,8.4085,8.2006,8.2776,448678.87,1
12033,2014-01-14,600048.SH,3.8824,3.9395,3.8461,3.9343,718644.86,1
12034,2014-01-14,600050.SH,2.8188,2.8469,2.8001,2.8469,408816.93,1
12035,2014-01-14,600104.SH,8.7832,8.8637,8.6892,8.7966,277878.24,1
12036,2014-01-15,600000.SH,5.1037,5.1092,4.9787,5.0168,776066.43,2
12037,2014-01-15,600009.SH,12.9066,12.9616,12.7876,12.8334,28044.32,2
12038,2014-01-15,600016.SH,4.0281,4.0336,3.995,4.006,467419.59,2
12039,2014-01-15,600028.SH,3.1623,3.2176,3.1347,3.2107,466155.33,2
12040,2014-01-15,600030.SH,10.1614,10.1702,9.9594,10.0648,470188.46,2
12041,2014-01-15,600031.SH,5.3486,5.3853,5.2936,5.3028,91329.89,2
12042,2014-01-15,600036.SH,8.2545,8.2776,8.1082,8.1544,355733.95,2
12043,2014-01-15,600048.SH,3.9083,3.9291,3.8409,3.8928,411282.15,2
12044,2014-01-15,600050.SH,2.8469,2.8469,2.8001,2.8375,436490.43,2
12045,2014-01-15,600104.SH,8.7563,8.8637,8.7362,8.857,134510.34,2
12046,2014-01-16,600000.SH,5.0113,5.0331,4.9842,4.9896,672047.43,3
12047,2014-01-16,600009.SH,12.7968,12.87,12.6412,12.7327,44433.36,3
12048,2014-01-16,600016.SH,4.0226,4.0226,3.9785,3.984,593448.33,3
12049,2014-01-16,600028.SH,3.2038,3.2107,3.1762,3.19,211529.27,3
12050,2014-01-16,600030.SH,10.0824,10.2931,10.0033,10.1526,621322.59,3
12051,2014-01-16,600031.SH,5.3028,5.3945,5.2569,5.3762,148191.78,3
12052,2014-01-16,600036.SH,8.1544,8.1852,8.1005,8.1236,275924.38,3
12053,2014-01-16,600048.SH,3.8876,3.9602,3.8409,3.9083,323847.26,3
12054,2014-01-16,600050.SH,2.8282,2.8469,2.8094,2.8188,522111.89,3
12055,2014-01-16,600104.SH,8.8435,8.8637,8.6892,8.7899,202405.59,3
12056,2014-01-17,600000.SH,4.9842,4.9842,4.9298,4.957,660474.96,4
12057,2014-01-17,600009.SH,12.5405,12.6229,12.2659,12.3483,89229.1,4
12058,2014-01-17,600016.SH,3.973,3.973,3.885,3.885,936402.14,4
12059,2014-01-17,600028.SH,3.1831,3.2314,3.1693,3.2176,490375.16,4
12060,2014-01-17,600030.SH,10.1175,10.2492,9.9682,10.2317,798346.79,4
12061,2014-01-17,600031.SH,5.3853,5.3945,5.2752,5.2844,150473.01,4
12062,2014-01-17,600036.SH,8.1082,8.1467,8.0158,8.139,518745.34,4
12063,2014-01-17,600048.SH,3.898,3.9032,3.8305,3.8668,303453.87,4
12064,2014-01-17,600050.SH,2.8188,2.8188,2.7907,2.8001,382176.56,4
12065,2014-01-17,600104.SH,8.7697,8.7697,8.4544,8.4745,346982.85,4
12066,2014-01-20,600000.SH,4.9461,4.9624,4.9135,4.9298,420947.92,0
12067,2014-01-20,600009.SH,12.3483,12.4307,12.1377,12.4032,40753.29,0
12068,2014-01-20,600016.SH,3.874,3.874,3.7969,3.8245,955860.58,0
12069,2014-01-20,600028.SH,3.2176,3.2176,3.1071,3.19,295325.73,0
12070,2014-01-20,600030.SH,10.1438,10.2404,10.0648,10.1087,382184.94,0
12071,2014-01-20,600031.SH,5.2844,5.3303,5.211,5.2569,103629.68,0
12072,2014-01-20,600036.SH,8.0928,8.1621,8.0235,8.062,275378.62,0
12073,2014-01-20,600048.SH,3.8512,3.8824,3.8149,3.8616,231968.74,0
12074,2014-01-20,600050.SH,2.7907,2.8001,2.772,2.7907,431496.86,0
12075,2014-01-20,600104.SH,8.4879,8.5349,8.3001,8.3739,231201.08,0
12076,2014-01-21,600000.SH,4.9461,5.0331,4.9407,4.9787,475960.32,1
12077,2014-01-21,600009.SH,12.3757,12.5039,12.3117,12.3666,27809.81,1
12078,2014-01-21,600016.SH,3.8245,3.874,3.8134,3.852,657961.12,1
12079,2014-01-21,600028.SH,3.1623,3.2107,3.1485,3.1831,202386.43,1
12080,2014-01-21,600030.SH,10.1438,10.4337,10.1438,10.2844,616706.9,1
12081,2014-01-21,600031.SH,5.2661,5.3303,5.2569,5.2936,96665.36,1
12082,2014-01-21,600036.SH,8.1159,8.2237,8.0697,8.1082,251592.17,1
12083,2014-01-21,600048.SH,3.8772,3.9706,3.872,3.9135,297169.53,1
12084,2014-01-21,600050.SH,2.7907,2.8282,2.7813,2.8188,394926.87,1
12085,2014-01-21,600104.SH,8.4074,8.555,8.4007,8.5081,130735.19,1
12086,2014-01-22,600000.SH,4.9896,5.0983,4.9842,5.0766,913872.77,2
12087,2014-01-22,600009.SH,12.4032,12.6778,12.3574,12.6595,53342.11,2
12088,2014-01-22,600016.SH,3.852,3.9455,3.8355,3.9345,910565.33,2
12089,2014-01-22,600028.SH,3.1762,3.2176,3.1693,3.2107,371431.52,2
12090,2014-01-22,600030.SH,10.3634,10.6444,10.3019,10.6093,964499.41,2
12091,2014-01-22,600031.SH,5.3211,5.5413,5.2752,5.523,235161.02,2
12092,2014-01-22,600036.SH,8.1313,8.3007,8.0697,8.2391,501236.56,2
12093,2014-01-22,600048.SH,3.9447,4.2457,3.9291,4.199,1126073.81,2
12094,2014-01-22,600050.SH,2.8188,2.8656,2.8001,2.8563,741973.45,2
12095,2014-01-22,600104.SH,8.5215,8.8368,8.5013,8.7832,261938.44,2
12096,2014-01-23,600000.SH,5.0603,5.0766,5.0059,5.0113,630554.07,3
12097,2014-01-23,600009.SH,12.6595,12.6778,12.3849,12.4947,51410.21,3
12098,2014-01-23,600016.SH,3.9345,3.9345,3.8685,3.8795,850766.09,3
12099,2014-01-23,600028.SH,3.1831,3.19,3.1347,3.1623,376855.72,3
12100,2014-01-23,600030.SH,10.5918,10.6181,10.3898,10.46,724090.99,3
12101,2014-01-23,600031.SH,5.5138,5.5413,5.4404,5.4679,131568.31,3
12102,2014-01-23,600036.SH,8.216,8.2468,8.0774,8.1005,386341.12,3
12103,2014-01-23,600048.SH,4.1834,4.225,4.09,4.1211,616246.51,3
12104,2014-01-23,600050.SH,2.8563,2.8563,2.8188,2.8282,560909.8,3
12105,2014-01-23,600104.SH,8.7966,8.8838,8.7429,8.7697,206958.65,3
12106,2014-01-24,600000.SH,4.9842,5.0657,4.9679,5.0168,707572.05,4
12107,2014-01-24,600009.SH,12.449,12.5222,12.394,12.4123,79143.4,4
12108,2014-01-24,600016.SH,3.863,3.907,3.841,3.885,750059.76,4
12109,2014-01-24,600028.SH,3.1554,3.1831,3.1416,3.1762,285799.69,4
12110,2014-01-24,600030.SH,10.3985,10.6357,10.381,10.5039,721827.88,4
12111,2014-01-24,600031.SH,5.4312,5.578,5.422,5.4863,136526.79,4
12112,2014-01-24,600036.SH,8.0697,8.1313,8.0004,8.0312,522641.95,4
